name,type,status,latitude,longitude,address,country,zip,timeZone
"LHR90","Retail","Active","51.51919","-0.07658","47 Brushfield Street, LONDON","United Kingdom","E1 6AA","Europe/London (UTC:+01:00)"
"LIL1","Traditional Sortable","Active","50.39411","3.02065","1 Rue Amazon, Lauwin-Planque","France","59553","Europe/Paris (UTC:+02:00)"
"LIL8","Sort Center","Active","50.39223","3.02246","ZAC Lauwin-Planque (59553), Lauwin-Planque","France","","Europe/Paris (UTC:+02:00)"
"LIN8","Sort Center","Active","45.49199","9.54859","Gioacchino Rossini 3/A, Bergamo","Italy","","Europe/Rome (UTC:+02:00)"
"LIT1","AR Sortable","Active","34.69566","-92.20618","7200 Zeuber Road, Little Rock, AR","United States","72206","America/Chicago (UTC:-05:00)"
"LIT2","Traditional Non-Sort","Active","34.77781","-92.12162","130001 Hwy. 70 N, North Little Rock, AR","United States","","America/Chicago (UTC:-05:00)"
"LJFK1","SPP","Active","40.77375","-73.05653","Veteranâs Memorial Hwy & Beacon Dr, Islip, NY","United States","11741","America/New_York (UTC:-04:00)"
"LKO1","Fulfillment Center","Active","26.67233","80.78892","11.2830 Hectare Situated in Revenue estate, Lucknow, Uttar Pradesh","India","226017","Asia/Kolkata (UTC:+05:30)"
"LKO40","Delivery Station","Active","26.92827","80.93518","Khasra No. 56, Bhargava Estate,, Lucknow, Uttar Pradesh","India","226020","Asia/Kolkata (UTC:+05:30)"
"LKO45","Delivery Station","Active","26.85571","81.02216","CP 201, Viraj Khand Gomati Nagar, Lucknow, Uttar Pradesh","India","226010","Asia/Kolkata (UTC:+05:30)"
"LKO82","Sort Center","Active","26.6449","80.77672","Bajehra, Tehsil Hasanganj, Districk Unnao, Unnao, Uttar Pradesh","India","209859","Asia/Kolkata (UTC:+05:30)"
"LKO93","Delivery Station","Active","26.85036","80.88282","Muhan Road, Near Bauli Police  Chowki, Laknow, Lucknow, Uttar Pradesh","India","226017","Asia/Kolkata (UTC:+05:30)"
"LLI7","Lockers +","Active","40.87341","-73.90775","40 W. 225th Street, Bronx, NY","United States","10468","America/New_York (UTC:-04:00)"
"LLV2","Lockers +","Active","36.19015","-115.13206","650 E. Owens Ave., North Las Vegas, NV","United States","89030","America/Los_Angeles (UTC:-07:00)"
"LMA1","Lockers +","Active","25.59106","-80.35738","19101 South Dixie Highway, Miami, FL","United States","33157","America/New_York (UTC:-04:00)"
"LMIA7","SPP","Idle","26.1828","-80.29426","4588 Hiatus Rd, Sunrise, FL","United States","33351","America/New_York (UTC:-04:00)"
"LNE4","Lockers +","Active","40.66226","-74.1129","170 Avenue F, Bayonne, NJ","United States","07002","America/New_York (UTC:-04:00)"
"LNV3","Lockers +","Active","36.04898","-86.65086","5300 Hickory Hollow Lane, Antioch, TN","United States","37013","America/Chicago (UTC:-05:00)"
"LNY1","Lockers +","Active","40.6588","-74.00345","850 3rd Avenue, Brooklyn, NY","United States","11232","America/New_York (UTC:-04:00)"
"LOAK8","SPP","Idle","37.67366","-121.85099","3000 Busch Rd, Pleasanton, CA","United States","94566","America/Los_Angeles (UTC:-07:00)"
"LOK3","Lockers +","Active","35.32024","-97.50183","761 SW 19th Street, Moore, OK","United States","73160","America/Chicago (UTC:-05:00)"
"LON1","SPP","Idle","43.77761","-79.8187","12862-12892 Dixie Rd, Caledon, ON","Canada","L7C 0Y2","America/Toronto (UTC:-04:00)"
"LORD1","SPP","Active","41.67849","-88.07041","400 Old Chicago Drive, Bolingbrook, IL","United States","60440","America/Chicago (UTC:-05:00)"
"LPITa","SPP","Active","41.0522","-80.47663","311 Baird Road, PA","United States","16116","America/New_York (UTC:-04:00)"
"LPL2","Traditional Non-Sort","Active","53.48772","-2.86065","Moss Lane, Liverpool","United Kingdom","L33 7XQ","Europe/London (UTC:+01:00)"
"LPL6","Lockers +","Active","45.59069","-122.67657","9475 N Horseshoe Ave, Portland, OR","United States","97217","America/Los_Angeles (UTC:-07:00)"
"LPMDa (fka PMD3)","SPP","Active","34.7345","-117.89884","Ave G Industrial, Lancaster, CA","United States","93535","America/Los_Angeles (UTC:-07:00)"
"LRM1","Lockers +","Active","37.57704","-77.47937","4100 Tomlynn Street, Richmond, VA","United States","23230","America/New_York (UTC:-04:00)"
"LSB1","Lockers +","Active","34.06937","-117.43693","16843 Valley Blvd, Fontana, CA","United States","92335","America/Los_Angeles (UTC:-07:00)"
"LSC4","Lockers +","Active","32.94986","-80.00835","7409 Magi Road, Hanahan, SC","United States","29410","America/New_York (UTC:-04:00)"
"LSD5","Lockers +","Active","32.7066","-117.14516","2040 Imperial Avenue, San Diego, CA","United States","92102","America/Los_Angeles (UTC:-07:00)"
"LSJC2","SPP","Idle","37.41838","-121.89159","1001 Gibraltar Dr, Milpitas, CA","United States","95035","America/Los_Angeles (UTC:-07:00)"
"LSP3","Lockers +","Active","28.06393","-82.41345","4103 USF Cedar Circle Dr, Tampa, FL","United States","33620","America/New_York (UTC:-04:00)"
"LTLH1","SPP","Active","30.47028","-84.36762","NW Passage, Tallahassee, FL","United States","","America/New_York (UTC:-04:00)"
"LTN1","Mixed","Active","52.02914","-0.59301","DC8, Ridgmont","United Kingdom","MK43 0ZA","Europe/London (UTC:+01:00)"
"LTN4","AR Sortable","Active","51.89094","-0.50689","DC1, Boscombe Road, Dunstable","United Kingdom","LU5 4RW","Europe/London (UTC:+01:00)"
"LTN5","Make on Demand","Active","51.89019","-0.50918","DC2, Boscombe Road, Dunstable","United Kingdom","LU5 4RW","Europe/London (UTC:+01:00)"
"LTN7","AMXL","Active","52.08563","-0.52453","Bedford 405, Bedford","United Kingdom","MK43 9JH","Europe/London (UTC:+01:00)"
"LTO5","Lockers +","Active","43.83243","-79.51481","600 Tesma Way, Vaughan, ON","Canada","L4K 5C2","America/Toronto (UTC:-04:00)"
"LTX1","Lockers +","Active","30.62653","-96.33767","170 Century Square Dr, College Station, TX","United States","77840","America/Chicago (UTC:-05:00)"
"LTX3","Lockers +","Active","29.83409","-95.50008","4241 Way Out West Blvd., Houston, TX","United States","77092","America/Chicago (UTC:-05:00)"
"LTX8","AMXL","Active","29.49709","-98.39624","4825 Eisenhauer Road, Windcrest, TX","United States","78218","America/Chicago (UTC:-05:00)"
"LUH40","Delivery Station","Active","30.86817","75.85859","Khasra No. 210 and Khasra No. 209 of village Gill II, Near ITI,, Ludhiana, Punjab","India","","Asia/Kolkata (UTC:+05:30)"
"LUH44","Sort Center","Active","30.79821","75.95843","Village Dugri, Tehsil, Payal District, Ludhiana, Punjab","India","148023","Asia/Kolkata (UTC:+05:30)"
"LUK2","AR Sortable","Active","39.90576","-84.25064","10791 Dog Leg Road, Vandalia, OH","United States","45377","America/New_York (UTC:-04:00)"
"LUK7","Returns","Active","37.96863","-85.68268","649 Omega Parkway, Shepherdsville, KY","United States","40165","America/New_York (UTC:-04:00)"
"LVIT1","SPP","Active","42.71213","-2.91837","AVD. CENTRAL-SUR B RIBABELLOSA RIBERA BAJA/ERRIBE, Ribabellosa, PV","Spain","01213","Europe/Madrid (UTC:+02:00)"
"LWA3","Lockers +","Active","46.72929","-117.17863","425 E. Main Street, Pullman, WA","United States","99163","America/Los_Angeles (UTC:-07:00)"
"LYS1","Apparel","Active","46.73665","4.8504","ZAC du Parc d'ActivitÃ© de Val de Bourgone 1 Rue Amazon, Sevrey","France","71100","Europe/Paris (UTC:+02:00)"
"LYS2","Traditional Sortable","Active","45.70318","5.0758","Lyon-Saint ExupÃ©ry Airport, Colombier-Saugnieu","France","69125","Europe/Paris (UTC:+02:00)"
"LYS8","Sort Center","Active","45.67572","5.10414","91 rue des Combes, Satolas-et-Bonce","France","38290","Europe/Paris (UTC:+02:00)"
"MAA4","Fulfillment Center","Active","13.32652","80.13753","No. 100B, lndoSpace Logistics Park, Puduvoyal, Chennai, Tamil Nadu","India","601 206","Asia/Kolkata (UTC:+05:30)"
"MAA40","Delivery Station","Active","13.01134","80.20678","D5 Industrial Estate, Chennai, Tamil Nadu","India","600032","Asia/Kolkata (UTC:+05:30)"
"MAA41","Delivery Station","Active","12.96404","80.13137","1, Adam Tannery Lane, Chennai, Tamil Nadu","India","600044","Asia/Kolkata (UTC:+05:30)"
"MAA42","Delivery Station","Active","13.04944","80.27458","No.73-77, Dr. Natesan Road, Chennai, Tamil Nadu","India","600005","Asia/Kolkata (UTC:+05:30)"
"MAA44","Delivery Station","Active","12.9554","80.24117","16/1, Corporation Road, Chennai, Tamil Nadu","India","600096","Asia/Kolkata (UTC:+05:30)"
"MAA46","Delivery Station","Active","13.04884","80.12147","Survey number 93/1,Goparasa Nallur Village, Poonanalle Taluk, Thiruvallur, Chennai, Tamil Nadu","India","600056","Asia/Kolkata (UTC:+05:30)"
"MAA47a","Delivery Station","Active","13.13681","80.23098","GNT Road, Madhavaram, Chennai, TN","India","600110","Asia/Kolkata (UTC:+05:30)"
"MAA8","Fulfillment Center","Active","13.23724","80.05153","SY NO # 31/1A1, 2A to 35/1A, 1B, Sethupakkam Village, Tiruvallur Taluk,, Tiruvallur, Tamil Nadu","India","601103","Asia/Kolkata (UTC:+05:30)"
"MAA81","Sort Center","Active","12.98871","80.17501","Phase-II, CUDCT, Integrated Air Cargo Complex, AAICLAS, Chennai Airport, Meenambakkam, Chennai, Tamil Nadu","India","600016","Asia/Kolkata (UTC:+05:30)"
"MAA84","Sort Center","Active","13.04981","80.05377","70/6, 78/3, 78/4A2, 78/4A3, 81/1D1, 81/2C1, 81/1B1B1, 81/1D2, 81/2C1, Chennai, Tamil Nadu","India","600124","Asia/Kolkata (UTC:+05:30)"
"MAB1","AFS US","Active","34.13892","-118.60105","6245 N Topanga Canyon Blvd, Woodland Hills, CA","United States","91367","America/Los_Angeles (UTC:-07:00)"
"MAB1_TEMP STORAGE","AFS US","Active","34.18421","-118.60709","6245 Topanga Canyon Boulevard, Los Angeles, CA","United States","91367","America/Los_Angeles (UTC:-07:00)"
"MAB1-KIO1","Retail","Active","34.18421","-118.60709","6245 Topanga Canyon Blvd, Woodland Hills, CA","United States","91367","America/Los_Angeles (UTC:-07:00)"
"MAB2","AFS US","Active","47.57589","-122.17114","3901 Factoria Blvd SE, Bellevue, WA","United States","98006","America/Los_Angeles (UTC:-07:00)"
"MAB3","AFS US","Active","38.8601","-77.30329","10360 Fairfax Blvd, Fairfax, VA","United States","22030","America/New_York (UTC:-04:00)"
"MAB4","AFS US","Active","34.16322","-118.37405","5101 Lankershim Blvd, North Hollywood, CA","United States","91601","America/Los_Angeles (UTC:-07:00)"
"MAB5","AFS US","Active","34.27347","-118.55495","19340 Rinaldi Street, Northridge, CA","United States","91326","America/Los_Angeles (UTC:-07:00)"
"MAB6","AFS US","Active","47.59905","-122.302","2301 S Jackson St, Seattle, WA","United States","98144","America/Los_Angeles (UTC:-07:00)"
"MAB7","AFS US","Active","47.72551","-122.34686","13201 Aurora Ave N, Suite B, Seattle, WA","United States","98133","America/Los_Angeles (UTC:-07:00)"
"MAB8","AFS US","Active","33.71696","-118.0079","6911 Warner Avenue, Huntington Beach, CA","United States","92647","America/Los_Angeles (UTC:-07:00)"
"MAB9","AFS US","Active","33.7199","-117.7924","13672 Jamboree Road, Irvine, CA","United States","92602","America/Los_Angeles (UTC:-07:00)"
"MAB9- KIO1","Retail","Active","33.7199","-117.7924","13672 Jamboree Rd, Irvine, CA","United States","13672","America/Los_Angeles (UTC:-07:00)"
"MAC0","AFS US","Active","33.56185","-117.66796","26940 Crown Valley Parkway, Mission Viejo, CA","United States","92691","America/Los_Angeles (UTC:-07:00)"
"MAC1","AFS US","Active","41.70871","-88.20411","3116 IL-59 Hwy, Naperville, IL","United States","60564","America/Chicago (UTC:-05:00)"
"MAC2","AFS US","Active","33.86087","-117.92142","1100 South Harbor Boulevard, Fullerton, CA","United States","92832","America/Los_Angeles (UTC:-07:00)"
"MAC3","AFS US","Active","34.11387","-117.76253","2229 Foothill Blvd, La Verne, CA","United States","91750","America/Los_Angeles (UTC:-07:00)"
"MAC4","AFS US","Active","33.91559","-117.96462","1610 W Imperial Hwy, La Habra, CA","United States","90631","America/Los_Angeles (UTC:-07:00)"
"MAC6","AFS US","Active","39.97095","-75.3027","403 West Chester Pike, Havertown, PA","United States","19083","America/New_York (UTC:-04:00)"
"MAC7","AFS US","Active","42.05179","-88.07863","16 A East Golf Road, Schaumburg, IL","United States","60173","America/Chicago (UTC:-05:00)"
"MAC7 - KIO1","AFS US","Active","42.05152","-87.98296","16 East Golf Road, Schaumburg, IL","United States","60173","America/Chicago (UTC:-05:00)"
"MAC8","AFS US","Active","47.66255","-122.3704","951 Northwest Ballard Way, Seattle, WA","United States","98107","America/Los_Angeles (UTC:-07:00)"
"MAC9","AFS US","Active","33.81094","-118.11003","6235 East Spring Street, Long Beach, CA","United States","90808","America/Los_Angeles (UTC:-07:00)"
"MAD4","Mixed","Active","40.44613","-3.49759","Avenida de la AstronomÃ­a, 20, San Fernando de Henares","Spain","28830","Europe/Madrid (UTC:+02:00)"
"MAD6","Returns","Active","40.0961","-3.82684","Poligono La Veredilla III, Illescas","Spain","45200","Europe/Madrid (UTC:+02:00)"
"MAD7","AR Sortable","Active","40.10979","-3.85199","C. Ancora, 35, Illescas","Spain","45200","Europe/Madrid (UTC:+02:00)"
"MAD8","Sort Center","Active","40.27742","-3.6822","Calle Severo Ochao, Getafe","Spain","28906","Europe/Madrid (UTC:+02:00)"
"MAD9","Traditional Non-Sort","Active","40.50522","-3.32053","calle Torija, AlcalÃ¡ de Henares","Spain","28804","Europe/Madrid (UTC:+02:00)"
"MAE0","AFS US","Idle","40.22823","-74.66579","1180 Route 33, Hamilton, NJ","United States","08690","America/New_York (UTC:-04:00)"
"MAE3","AFS US","Active","42.03931","-87.7984","6939 Dempster Street, Morton Grove, IL","United States","60053","America/Chicago (UTC:-05:00)"
"MAE4","AFS US","Active","41.71934","-87.72303","4031 W 95th St., Oak Lawn, IL","United States","60453","America/Chicago (UTC:-05:00)"
"MAE6","AFS US","Active","33.94801","-118.00223","15225 Whittier Boulevard, Whittier, CA","United States","90603","America/Los_Angeles (UTC:-07:00)"
"MAE9","AFS US","Idle","39.96129","-75.1482","N. 6th Street & Spring Garden St, Philadelphia, PA","United States","19123","America/New_York (UTC:-04:00)"
"MAF1","AFS US","Active","38.96223","-77.0846","5463 Wisconsin Avenue, Chevy Chase, MD","United States","20815","America/New_York (UTC:-04:00)"
"MAF3","AFS US","Active","34.15763","-118.48969","16325 Ventura Boulevard, Encino, CA","United States","91436","America/Los_Angeles (UTC:-07:00)"
"MAF4","AFS US","Active","34.15876","-118.82088","140 Promenade Way, Thousand Oaks, CA","United States","91362","America/Los_Angeles (UTC:-07:00)"
"MAF5","AFS US","Active","34.10707","-117.64804","235 E Foothill Blvd, Upland, CA","United States","91786","America/Los_Angeles (UTC:-07:00)"
"MAF6","AFS US","Active","40.09613","-74.94293","1837 Street Road, Bensalem, PA","United States","19020","America/New_York (UTC:-04:00)"
"MAF7","AFS US","Active","40.2224","-75.13819","389 Easton Rd, Warrington, PA","United States","18976","America/New_York (UTC:-04:00)"
"MAF8","AFS US","Active","33.83899","-118.35529","21035 Hawthorne Blvd, Torrance, CA","United States","90503","America/Los_Angeles (UTC:-07:00)"
"MAF9","AFS US","Active","33.85722","-118.09164","11340 South St, Cerritos, CA","United States","90703","America/Los_Angeles (UTC:-07:00)"
"MAG1","AFS US","Active","33.97581","-118.37058","6855 S. La Cienega Blvd., Los Angeles, CA","United States","90045","America/Los_Angeles (UTC:-07:00)"
"MAG3","AFS US","Active","41.93801","-88.11545","404 West Army Trail Road, Bloomingdale, IL","United States","60188","America/Chicago (UTC:-05:00)"
"MAG4","AFS US","Active","41.77533","-87.97567","30 W 63rd St., Westmont, IL","United States","60559","America/Chicago (UTC:-05:00)"
"MAG5","AFS US","Active","38.99582","-77.07584","8525 Chevy Chase Lake Terrace Suite 106, Chevy Chase, MD","United States","20815","America/New_York (UTC:-04:00)"
"MAG6","AFS US","Active","38.76666","-77.15409","7005 C Manchester Blvd, Franconia, VA","United States","22310","America/New_York (UTC:-04:00)"
"MAG9","AFS US","Active","40.14398","-75.11788","102 Park Avenue, Willow Grove, PA","United States","19090","America/New_York (UTC:-04:00)"
"MAH0","AFS US","Active","39.98287","-75.37444","2924 Springfield Road, Broomall, PA","United States","19008","America/New_York (UTC:-04:00)"
"MAH2","AFS US","Active","41.95734","-87.80565","4211 N. Harlem Ave, Norridge, IL","United States","60706","America/Chicago (UTC:-05:00)"
"MAH5","AFS US","Active","39.11661","-77.18494","15790 Shady Grove Road, Gaithersburg, MD","United States","20877","America/New_York (UTC:-04:00)"
"MAH8","AFS US","Active","33.55764","-117.1795","40481 Murrieta Hot Springs Rd, Murrieta, CA","United States","92563","America/Los_Angeles (UTC:-07:00)"
"MAI0","AFS US","Active","42.15522","-87.96181","120 McHenry Rd, Buffalo Grove, IL","United States","60089","America/Chicago (UTC:-05:00)"
"MAI1","AFS US","Active","47.31349","-122.31161","1701 S. Commons, Federal Way, WA","United States","98003","America/Los_Angeles (UTC:-07:00)"
"MAI2","AFS US","Active","40.29594","-74.05229","137 Route 35 & Wyckoff, Eatontown, NJ","United States","07724","America/New_York (UTC:-04:00)"
"MAI5","AFS US","Active","40.78523","-73.47492","50 Manetto Hill Rd, Plainview, NY","United States","11803","America/New_York (UTC:-04:00)"
"MAI6","Sublease and Storage","Active","40.96652","-74.0748","30 East Ridgewood Avenue, Paramus, NJ","United States","07652","America/New_York (UTC:-04:00)"
"MAI6 - KIO1","AFS US","Active","40.96652","-74.0748","30 East Ridgewood Avenue, Paramus, NJ","United States","07652","America/New_York (UTC:-04:00)"
"MAI6 - KIO2","Sublease and Storage","Active","40.96652","-74.0748","30 East Ridgewood Avenue, Paramus, NJ","United States","07652","America/New_York (UTC:-04:00)"
"MAI7","Sublease and Storage","Active","40.88421","-74.20909","1710 Route 46, Woodland Park, NJ","United States","07424","America/New_York (UTC:-04:00)"
"MAI7 - KIO2","Sublease and Storage","Active","40.88421","-74.20909","1710 Route 46, Woodland Park, NJ","United States","07424","America/New_York (UTC:-04:00)"
"MAI8","AFS US","Active","32.98123","-117.06071","14837 Pomerado, Poway, CA","United States","92064","America/Los_Angeles (UTC:-07:00)"
"MAJ2","AFS US","Active","41.8474","-87.80476","7201 West 24th Street, North Riverside, IL","United States","60546","America/Chicago (UTC:-05:00)"
"MAJ3","AFS US","Active","40.41062","-74.1462","2130 Route 35, Holmdel, NJ","United States","07733","America/New_York (UTC:-04:00)"
"MAJ5","AFS US","Active","41.7965","-88.1205","1351 East Ogden Avenue, Naperville, IL","United States","60563","America/Chicago (UTC:-05:00)"
"MAJ7","AFS US","Active","38.703","-77.21963","9409 Lorton Market Street, Lorton, VA","United States","22079","America/New_York (UTC:-04:00)"
"MAJ8","Warehouse","Active","33.81881","-117.52123","3941 Bedford Canyon Road, Corona, CA","United States","92883","America/Los_Angeles (UTC:-07:00)"
"MAK1","AFS US","Active","41.59939","-87.79316","16017 S Harlem Ave, Tinley Park, IL","United States","60477","America/Chicago (UTC:-05:00)"
"MAK3","AFS US","Active","40.62213","-73.64249","3620 Long Beach Rd, Oceanside, NY","United States","11572","America/New_York (UTC:-04:00)"
